strategy,symbol,direction,open_time,close_time,entry,sl,tp1,tp2,lot_size,pnl_pips,pnl_usd,outcome,duration_h,notes
S03_AsianRange,NZDJPY,SHORT,2024-04-29 04:00:00+00:00,2024-04-29 05:00:00+00:00,95.03299713134766,95.60611326097705,94.01849746704102,93.1937973022461,0.26,183.9206359863283,154.9579374084474,tp2,1.0,Asian Scalp Short | Range 92.64400–95.39300 | RSI=92.2
S03_AsianRange,NZDJPY,SHORT,2024-06-05 07:00:00+00:00,2024-06-05 08:00:00+00:00,96.427001953125,96.6011534537747,96.10200119018555,95.89199981689453,0.88,-17.415259928250748,-102.69528678959428,sl,1.0,Asian Scalp Short | Range 95.75200–96.45200 | RSI=65.3
S03_AsianRange,NZDJPY,LONG,2024-07-10 03:00:00+00:00,2024-07-10 08:00:00+00:00,98.18699645996094,97.99537734547827,98.56900024414062,98.83719940185547,0.79,-19.4626194560783,-102.70555090696207,sl,5.0,Asian Scalp Long | Range 98.12200–99.01600 | RSI=30.4
S03_AsianRange,NZDJPY,LONG,2024-07-22 07:00:00+00:00,2024-07-23 00:00:00+00:00,93.84200286865234,93.64713815616511,94.29999923706055,94.61439819335938,0.77,-19.686471248722626,-101.22578859985674,sl,17.0,Asian Scalp Long | Range 93.77600–94.82400 | RSI=20.8
S03_AsianRange,NZDJPY,LONG,2024-07-24 05:00:00+00:00,2024-07-24 13:00:00+00:00,91.49199676513672,91.22911486665106,92.09199905395508,92.51020050048828,0.5700000000000001,-26.28829971184672,-99.3931504323921,sl,8.0,Asian Scalp Long | Range 91.39500–92.78900 | RSI=11.3
S03_AsianRange,NZDJPY,LONG,2024-07-25 04:00:00+00:00,2024-07-25 10:00:00+00:00,90.13899993896484,89.87686767139921,90.65700149536133,90.99660034179688,0.56,-26.51317182492221,-98.46794544271685,sl,6.0,Asian Scalp Long | Range 90.09100–91.22300 | RSI=16.5
S03_AsianRange,NZDJPY,SHORT,2024-07-30 07:00:00+00:00,2024-07-30 16:00:00+00:00,91.46099853515625,91.70022106075228,90.88000106811523,90.49539947509766,0.61,96.86039428710984,190.95823167419525,tp2,9.0,Asian Scalp Short | Range 90.23900–91.52100 | RSI=76.1
S03_AsianRange,NZDJPY,LONG,2024-09-03 07:00:00+00:00,2024-09-03 13:00:00+00:00,90.4000015258789,90.1890249408364,90.9839973449707,91.36199798583985,0.71,-21.69743877768724,-102.61867995902661,sl,6.0,Asian Scalp Long | Range 90.35400–91.61400 | RSI=24.4
S03_AsianRange,NZDJPY,SHORT,2024-09-24 07:00:00+00:00,2024-09-24 13:00:00+00:00,90.56700134277344,90.77086739581952,90.19150161743164,89.94820251464844,0.73,-21.286983722576736,-103.56173776362661,sl,6.0,Asian Scalp Short | Range 89.78600–90.59700 | RSI=71.3
S03_AsianRange,NZDJPY,SHORT,2024-09-27 06:00:00+00:00,2024-09-27 07:00:00+00:00,92.1719970703125,92.47995147320648,91.2854995727539,90.68399810791016,0.48,149.20032958984422,231.91251416015695,tp2,1.0,Asian Scalp Short | Range 90.28300–92.28800 | RSI=70.3
S03_AsianRange,NZDJPY,LONG,2024-09-27 07:00:00+00:00,2024-10-01 13:00:00+00:00,90.3290023803711,89.99527261273545,91.2854995727539,91.88700103759766,0.46,0.0,-0.805,be,102.0,Asian Scalp Long | Range 90.28300–92.28800 | RSI=34.5
S03_AsianRange,NZDJPY,LONG,2024-10-31 07:00:00+00:00,2024-10-31 14:00:00+00:00,90.94300079345703,90.73334628097047,91.35599899291992,91.6343994140625,0.74,-21.565231522093598,-106.31876362127021,sl,7.0,Asian Scalp Long | Range 90.89200–91.82000 | RSI=27.9
S03_AsianRange,NZDJPY,SHORT,2025-01-07 04:00:00+00:00,2025-01-07 15:00:00+00:00,89.51799774169922,89.69936498831368,89.23649978637695,89.0459991455078,0.85,0.0,-1.4875,be,11.0,Asian Scalp Short | Range 88.91900–89.55400 | RSI=74.1
S03_AsianRange,NZDJPY,LONG,2025-01-30 07:00:00+00:00,2025-01-30 15:00:00+00:00,87.1500015258789,86.96228788902084,87.50550079345703,87.75419921875,0.8300000000000001,-19.271198890884023,-106.87311801631931,sl,8.0,Asian Scalp Long | Range 87.09100–87.92000 | RSI=25.5
S03_AsianRange,NZDJPY,SHORT,2025-03-14 07:00:00+00:00,2025-03-14 08:00:00+00:00,84.94999694824219,85.14970805205714,84.63700103759766,84.41740264892579,0.77,-19.470731963525623,-100.14601347744573,sl,1.0,Asian Scalp Short | Range 84.27100–85.00300 | RSI=67.9
S03_AsianRange,NZDJPY,LONG,2025-03-20 07:00:00+00:00,2025-03-20 08:00:00+00:00,85.68900299072266,85.53042180940511,86.0369987487793,86.24879913330078,0.96,-16.05811813175393,-103.56265714214452,sl,1.0,Asian Scalp Long | Range 85.68400–86.39000 | RSI=25.1
S03_AsianRange,NZDJPY,SHORT,2025-03-26 07:00:00+00:00,2025-03-26 22:00:00+00:00,86.53399658203125,86.7457595456376,86.20750045776367,85.9552017211914,0.71,57.880139160157285,132.31592111206294,tp2,15.0,Asian Scalp Short | Range 85.78700–86.62800 | RSI=73.3
S03_AsianRange,NZDJPY,LONG,2025-03-28 07:00:00+00:00,2025-03-28 14:00:00+00:00,86.03600311279297,85.89251569246404,86.31900024414062,86.49659881591796,1.07,0.0,-1.8725,be,7.0,Asian Scalp Long | Range 86.02300–86.61500 | RSI=32.1
S03_AsianRange,NZDJPY,LONG,2025-04-04 05:00:00+00:00,2025-04-04 10:00:00+00:00,83.12300109863281,82.7952659869786,83.90349960327148,84.40539855957032,0.47000000000000003,-32.8735660970608,-102.07374442652075,sl,5.0,Asian Scalp Long | Range 83.06700–84.74000 | RSI=20.8
S03_AsianRange,NZDJPY,SHORT,2025-05-01 07:00:00+00:00,2025-05-01 15:00:00+00:00,85.79299926757812,85.97494209162545,85.33250045776367,85.05440216064453,0.84,-18.39428240473211,-103.37278192983732,sl,8.0,Asian Scalp Short | Range 84.86900–85.79600 | RSI=77.7
S03_AsianRange,NZDJPY,SHORT,2025-05-13 07:00:00+00:00,2025-05-13 12:00:00+00:00,87.21199798583984,87.38807438512764,86.86999893188477,86.64620056152344,0.86,-17.207206579169565,-99.19828477755787,sl,5.0,Asian Scalp Short | Range 86.49700–87.24300 | RSI=66.0
S03_AsianRange,NZDJPY,LONG,2025-06-19 06:00:00+00:00,2025-06-20 04:00:00+00:00,86.677001953125,86.4999333085255,87.01899719238281,87.2439971923828,0.85,90.69893798828161,232.30279964446981,tp2,22.0,Asian Scalp Long | Range 86.64400–87.39400 | RSI=22.4
S03_AsianRange,NZDJPY,SHORT,2025-07-23 06:00:00+00:00,2025-07-24 08:00:00+00:00,88.51699829101562,88.71352884409716,88.16600036621094,87.92480010986328,0.78,-19.75311023979316,-102.87826891575132,sl,26.0,Asian Scalp Short | Range 87.76400–88.56800 | RSI=75.4
S03_AsianRange,NZDJPY,LONG,2025-07-29 07:00:00+00:00,2025-07-29 12:00:00+00:00,88.38800048828125,88.28345719038158,88.55400085449219,88.6614013671875,1.46,0.0,-2.5549999999999997,be,5.0,Asian Scalp Long | Range 88.37500–88.73300 | RSI=31.5
S03_AsianRange,NZDJPY,LONG,2025-08-14 07:00:00+00:00,2025-08-14 12:00:00+00:00,87.26100158691406,87.13241189910134,87.60699844360352,87.82839813232422,1.19,-13.158913849630949,-105.9491986268954,sl,5.0,Asian Scalp Long | Range 87.23800–87.97600 | RSI=17.3
S03_AsianRange,NZDJPY,LONG,2025-08-20 07:00:00+00:00,2025-08-20 14:00:00+00:00,85.88999938964844,85.5594288965709,86.42850112915039,86.85420074462891,0.46,-33.257049307752595,-101.04857743018026,sl,7.0,Asian Scalp Long | Range 85.71900–87.13800 | RSI=18.8
S03_AsianRange,NZDJPY,SHORT,2025-10-23 07:00:00+00:00,2025-10-23 09:00:00+00:00,87.60600280761719,87.74300280346189,87.37900161743164,87.23380126953126,1.1,-13.6001643793918,-101.09117531265137,sl,2.0,Asian Scalp Short | Range 87.13700–87.62100 | RSI=66.7
S03_AsianRange,NZDJPY,LONG,2025-10-28 07:00:00+00:00,2025-10-28 08:00:00+00:00,87.68900299072266,87.5870346219533,87.9379997253418,88.09100036621093,1.46,-10.396836876935822,-103.77598196212095,sl,1.0,Asian Scalp Long | Range 87.68300–88.19300 | RSI=28.3
S03_AsianRange,NZDJPY,SHORT,2025-11-20 07:00:00+00:00,2025-11-20 12:00:00+00:00,88.50299835205078,88.65311637247393,88.25900268554688,88.10780334472656,0.98,0.0,-1.7149999999999999,be,5.0,Asian Scalp Short | Range 88.00700–88.51100 | RSI=72.8
S03_AsianRange,NZDJPY,SHORT,2025-11-26 05:00:00+00:00,2025-11-26 15:00:00+00:00,88.77200317382812,89.04885118281254,88.34700012207031,88.02419891357422,0.54,-27.584965693363017,-98.71322958370419,sl,10.0,Asian Scalp Short | Range 87.80900–88.88500 | RSI=84.2
S03_AsianRange,NZDJPY,SHORT,2025-11-26 06:00:00+00:00,2025-11-26 15:00:00+00:00,88.83599853515625,89.0437765334194,88.34700012207031,88.02419891357422,0.71,-20.977799826314936,-99.29754619844343,sl,9.0,Asian Scalp Short | Range 87.80900–88.88500 | RSI=85.0
S03_AsianRange,NZDJPY,SHORT,2025-11-26 07:00:00+00:00,2025-11-26 15:00:00+00:00,88.77799987792969,89.03992146696282,88.34700012207031,88.02419891357422,0.55,-26.69199410839127,-97.3488789374988,sl,8.0,Asian Scalp Short | Range 87.80900–88.88500 | RSI=80.9
S03_AsianRange,NZDJPY,LONG,2025-12-15 06:00:00+00:00,2025-12-16 00:00:00+00:00,89.62200164794922,89.4027043432789,90.01649856567383,90.30779876708985,0.65,0.0,-1.1375,be,18.0,Asian Scalp Long | Range 89.53100–90.50200 | RSI=23.1
S03_AsianRange,NZDJPY,SHORT,2026-01-13 04:00:00+00:00,2026-01-13 13:00:00+00:00,91.73799896240234,91.88976600295386,91.48500061035156,91.3020004272461,0.9500000000000001,0.0,-1.6625,be,9.0,Asian Scalp Short | Range 91.18000–91.79000 | RSI=87.5
S03_AsianRange,NZDJPY,SHORT,2026-01-20 07:00:00+00:00,2026-01-20 15:00:00+00:00,92.33699798583984,92.47325918051835,91.93550109863281,91.68379974365234,1.07,0.0,-1.8725,be,8.0,Asian Scalp Short | Range 91.51600–92.35500 | RSI=85.2
S03_AsianRange,NZDJPY,SHORT,2026-01-21 07:00:00+00:00,2026-01-21 14:00:00+00:00,92.48699951171875,92.62227622874065,92.26100158691406,92.1176025390625,1.09,-13.627726633829695,-100.3674432006834,sl,7.0,Asian Scalp Short | Range 92.02200–92.50000 | RSI=68.9
S03_AsianRange,NZDJPY,SHORT,2026-01-22 06:00:00+00:00,2026-01-22 09:00:00+00:00,92.9739990234375,93.13751330355866,92.69850158691406,92.50500030517578,0.9,-17.051153353912696,-102.89924712038928,sl,3.0,Asian Scalp Short | Range 92.37600–93.02100 | RSI=72.9
S03_AsianRange,NZDJPY,SHORT,2026-01-22 07:00:00+00:00,2026-01-22 09:00:00+00:00,93.0009994506836,93.13444849745207,92.69850158691406,92.50500030517578,1.09,-13.544904676847125,-99.78064963546188,sl,2.0,Asian Scalp Short | Range 92.37600–93.02100 | RSI=73.6
S03_AsianRange,NZDJPY,LONG,2026-02-10 05:00:00+00:00,2026-02-10 14:00:00+00:00,93.73100280761719,93.49957083753756,94.09650039672852,94.36499938964843,0.62,-24.142757554837146,-99.4653129459937,sl,9.0,Asian Scalp Long | Range 93.64900–94.54400 | RSI=33.0
S03_AsianRange,NZDJPY,LONG,2026-02-18 06:00:00+00:00,2026-02-19 01:00:00+00:00,92.03600311279297,91.8540089145486,92.35549926757812,92.57119750976562,0.78,85.06905517578218,200.6996694488543,tp2,19.0,Asian Scalp Long | Range 91.99600–92.71500 | RSI=31.9
S03_AsianRange,NZDJPY,LONG,2026-02-18 07:00:00+00:00,2026-02-19 01:00:00+00:00,92.05699920654297,91.85855131629958,92.35549926757812,92.57119750976562,0.73,82.26906738281343,182.8520777435319,tp2,18.0,Asian Scalp Long | Range 91.99600–92.71500 | RSI=33.2
S03_AsianRange,NZDJPY,LONG,2026-03-23 07:00:00+00:00,2026-03-23 09:00:00+00:00,92.41300201416016,92.25125577729922,92.69900131225586,92.88500213623047,0.92,-15.27446499468681,-94.56130066822712,sl,2.0,Asian Scalp Long | Range 92.38900–93.00900 | RSI=31.3
S03_AsianRange,GBPJPY,LONG,2023-07-07 07:00:00+00:00,2023-07-07 08:00:00+00:00,182.66600036621094,182.40019988884657,183.08999633789062,183.3677947998047,0.58,-27.080645880968746,-104.12403497125217,sl,1.0,Asian Scalp Long | Range 182.62700–183.55299 | RSI=31.9
S03_AsianRange,GBPJPY,SHORT,2023-08-15 07:00:00+00:00,2023-08-15 15:00:00+00:00,185.2270050048828,185.47173957854193,184.79500579833984,184.51900634765624,0.62,0.0,-1.085,be,8.0,Asian Scalp Short | Range 184.33501–185.25500 | RSI=75.9
S03_AsianRange,GBPJPY,SHORT,2023-09-13 05:00:00+00:00,2023-09-13 06:00:00+00:00,184.156005859375,184.40615596181863,183.75299835205078,183.46499633789062,0.61,69.0001342773428,135.72526620483208,tp2,1.0,Asian Scalp Short | Range 183.27299–184.23300 | RSI=67.6
S03_AsianRange,GBPJPY,SHORT,2023-12-19 03:00:00+00:00,2023-12-19 06:00:00+00:00,181.81500244140625,182.27319140184952,180.9929962158203,180.41759643554687,0.34,0.0,-0.5950000000000001,be,3.0,Asian Scalp Short | Range 180.03400–181.95200 | RSI=68.5
S03_AsianRange,GBPJPY,SHORT,2023-12-19 07:00:00+00:00,2023-12-19 08:00:00+00:00,181.82899475097656,182.3381246680194,180.9929962158203,180.41759643554687,0.31,-51.31288184100242,-104.48045690961987,sl,1.0,Asian Scalp Short | Range 180.03400–181.95200 | RSI=66.7
S03_AsianRange,GBPJPY,SHORT,2024-02-08 07:00:00+00:00,2024-02-08 10:00:00+00:00,187.88499450683594,188.07803672674473,187.38249969482422,187.06900024414062,0.81,-19.704112127598705,-106.57715035180718,sl,3.0,Asian Scalp Short | Range 186.86000–187.90500 | RSI=78.3
S03_AsianRange,GBPJPY,LONG,2024-02-29 07:00:00+00:00,2024-02-29 08:00:00+00:00,189.6439971923828,189.38881301298784,190.17549896240234,190.52440185546874,0.61,-24.918857392623295,-100.93826956175137,sl,1.0,Asian Scalp Long | Range 189.59399–190.75700 | RSI=28.2
S03_AsianRange,GBPJPY,LONG,2024-03-07 07:00:00+00:00,2024-03-07 08:00:00+00:00,188.7969970703125,188.4388926207853,189.38150024414062,189.81199951171874,0.43,-35.51148255037617,-100.7595937283014,sl,1.0,Asian Scalp Long | Range 188.66400–190.09900 | RSI=20.8
S03_AsianRange,GBPJPY,SHORT,2024-03-19 07:00:00+00:00,2024-03-19 14:00:00+00:00,191.1300048828125,191.42874376797707,190.38949584960938,189.90439453125,0.51,-32.074315762551464,-108.1113567528581,sl,7.0,Asian Scalp Short | Range 189.58099–191.19800 | RSI=80.6
S03_AsianRange,GBPJPY,LONG,2024-03-22 07:00:00+00:00,2024-03-22 08:00:00+00:00,191.03399658203125,190.72620847142957,191.5989990234375,191.98179931640624,0.49,-29.37968996641871,-95.2893125430436,sl,1.0,Asian Scalp Long | Range 190.96100–192.23700 | RSI=22.1
S03_AsianRange,GBPJPY,SHORT,2024-04-25 07:00:00+00:00,2024-04-25 08:00:00+00:00,194.5780029296875,194.80917696697253,194.0260009765625,193.67440185546874,0.64,-22.717733318347655,-96.74577060432624,sl,1.0,Asian Scalp Short | Range 193.44000–194.61200 | RSI=83.5
S03_AsianRange,GBPJPY,SHORT,2024-04-26 07:00:00+00:00,2024-04-26 08:00:00+00:00,195.63800048828125,195.9756734565043,195.03250122070312,194.61640319824218,0.44,0.0,-0.77,be,1.0,Asian Scalp Short | Range 194.33900–195.72600 | RSI=77.0
S03_AsianRange,GBPJPY,SHORT,2024-04-29 03:00:00+00:00,2024-04-29 04:00:00+00:00,199.63099670410156,200.9844797059516,197.50800323486328,195.68700561523437,0.11,0.0,-0.1925,be,1.0,Asian Scalp Short | Range 194.47301–200.54300 | RSI=93.6
S03_AsianRange,GBPJPY,SHORT,2024-04-29 04:00:00+00:00,2024-04-29 05:00:00+00:00,199.6009979248047,200.96454468440484,197.50800323486328,195.68700561523437,0.11,391.19923095703086,139.66122506713853,tp2,1.0,Asian Scalp Short | Range 194.47301–200.54300 | RSI=92.7
S03_AsianRange,GBPJPY,SHORT,2024-05-22 07:00:00+00:00,2024-05-22 16:00:00+00:00,199.47799682617188,199.72145409801576,199.02999877929688,198.72579650878907,0.63,0.0,-1.1025,be,9.0,Asian Scalp Short | Range 198.52299–199.53700 | RSI=78.1
S03_AsianRange,GBPJPY,LONG,2024-05-30 07:00:00+00:00,2024-05-31 00:00:00+00:00,198.8280029296875,198.53963541351706,199.4499969482422,199.8711944580078,0.54,166.11855468749752,272.67616983031826,tp2,17.0,Asian Scalp Long | Range 198.74800–200.15199 | RSI=19.1
S03_AsianRange,GBPJPY,SHORT,2024-06-14 06:00:00+00:00,2024-06-14 08:00:00+00:00,201.52000427246094,201.8909383780931,200.8419952392578,200.37759399414062,0.43,114.0410278320303,158.61983639526233,tp2,2.0,Asian Scalp Short | Range 200.06799–201.61600 | RSI=69.9
S03_AsianRange,GBPJPY,LONG,2024-07-17 06:00:00+00:00,2024-07-17 07:00:00+00:00,204.7949981689453,204.5466441773267,205.21300506591797,205.49560546875,0.66,-24.936217032956165,-109.28637107138195,sl,1.0,Asian Scalp Long | Range 204.74200–205.68401 | RSI=31.5
S03_AsianRange,GBPJPY,LONG,2024-07-24 07:00:00+00:00,2024-07-24 13:00:00+00:00,199.20899963378906,198.65130130487287,200.06999969482422,200.73599548339843,0.29,-55.26945447365108,-105.19792168283227,sl,6.0,Asian Scalp Long | Range 198.96001–201.17999 | RSI=20.5
S03_AsianRange,GBPJPY,LONG,2024-07-25 04:00:00+00:00,2024-07-25 12:00:00+00:00,196.3820037841797,195.8194781456142,197.4104995727539,198.10740356445314,0.28,0.0,-0.49000000000000005,be,8.0,Asian Scalp Long | Range 196.24899–198.57201 | RSI=20.1
S03_AsianRange,GBPJPY,SHORT,2024-07-30 07:00:00+00:00,2024-07-30 15:00:00+00:00,199.2969970703125,199.79543609418855,198.47750091552734,197.8820007324219,0.32,142.90028076171666,148.05629199218532,tp2,8.0,Asian Scalp Short | Range 197.48500–199.47000 | RSI=73.3
S03_AsianRange,GBPJPY,SHORT,2024-08-13 07:00:00+00:00,2024-08-13 13:00:00+00:00,189.3489990234375,189.82399799774444,188.57450103759766,188.0185974121094,0.35000000000000003,132.4403808593729,150.0384332275367,tp2,6.0,Asian Scalp Short | Range 187.64799–189.50101 | RSI=72.0
S03_AsianRange,GBPJPY,LONG,2024-08-19 06:00:00+00:00,2024-08-20 03:00:00+00:00,188.5330047607422,187.81319979593403,189.9260025024414,190.94540100097657,0.23,382.3397155761711,270.89548136901874,tp2,21.0,Asian Scalp Long | Range 188.22701–191.62500 | RSI=23.5
S03_AsianRange,GBPJPY,LONG,2024-09-03 07:00:00+00:00,2024-09-03 08:00:00+00:00,191.54800415039062,191.15355069161475,192.39949798583984,192.97340087890626,0.44,-39.445455740869306,-114.35400341888622,sl,1.0,Asian Scalp Long | Range 191.44299–193.35600 | RSI=31.7
S03_AsianRange,GBPJPY,SHORT,2024-09-20 07:00:00+00:00,2024-09-20 08:00:00+00:00,190.5260009765625,191.06215422442884,189.64299774169922,189.06220092773438,0.32,-53.71614265772848,-112.84957672807525,sl,1.0,Asian Scalp Short | Range 188.67500–190.61099 | RSI=65.8
S03_AsianRange,GBPJPY,SHORT,2024-09-27 06:00:00+00:00,2024-09-27 07:00:00+00:00,195.718994140625,196.32332349406624,193.77999877929688,192.46900024414063,0.28,324.7002075195297,294.98718884277207,tp2,1.0,Asian Scalp Short | Range 191.59500–195.96500 | RSI=74.6
S03_AsianRange,GBPJPY,LONG,2024-09-27 07:00:00+00:00,2024-09-27 13:00:00+00:00,191.69500732421875,191.01992615771414,193.77999877929688,195.09099731445312,0.26,-66.90703022468085,-113.98288107971064,sl,6.0,Asian Scalp Long | Range 191.59500–195.96500 | RSI=33.7
S03_AsianRange,GBPJPY,SHORT,2024-10-23 06:00:00+00:00,2024-10-23 09:00:00+00:00,197.7310028076172,198.11550699978983,197.01599884033203,196.50599975585936,0.45,-38.1514568149214,-113.1680111836451,sl,3.0,Asian Scalp Short | Range 196.16600–197.86600 | RSI=80.6
S03_AsianRange,GBPJPY,LONG,2024-11-27 07:00:00+00:00,2024-11-27 09:00:00+00:00,191.21600341796875,190.91827156963512,191.8030014038086,192.16300048828126,0.58,-29.973184833363575,-115.02890682178067,sl,2.0,Asian Scalp Long | Range 191.20300–192.40300 | RSI=24.4
S03_AsianRange,GBPJPY,SHORT,2024-12-19 07:00:00+00:00,2024-12-19 08:00:00+00:00,196.6529998779297,197.1325401242318,195.51499938964844,194.79559631347655,0.36,-48.454622774744394,-114.64381729290189,sl,1.0,Asian Scalp Short | Range 194.31599–196.71400 | RSI=71.5
S03_AsianRange,GBPJPY,LONG,2025-01-09 07:00:00+00:00,2025-01-09 08:00:00+00:00,194.42300415039062,194.0840461839435,194.98899841308594,195.3585968017578,0.5,-33.995088636899595,-112.23403806992368,sl,1.0,Asian Scalp Long | Range 194.37300–195.60500 | RSI=23.9
S03_AsianRange,GBPJPY,LONG,2025-02-05 07:00:00+00:00,2025-02-05 15:00:00+00:00,191.11599731445312,190.6772145993181,191.77850341796875,192.25340576171874,0.38,0.0,-0.665,be,8.0,Asian Scalp Long | Range 190.98700–192.57001 | RSI=29.5
S03_AsianRange,GBPJPY,LONG,2025-02-20 07:00:00+00:00,2025-02-20 15:00:00+00:00,188.906005859375,188.57799596556524,189.5904998779297,190.02699584960936,0.51,0.0,-0.8925000000000001,be,8.0,Asian Scalp Long | Range 188.86301–190.31799 | RSI=22.5
S03_AsianRange,GBPJPY,LONG,2025-04-22 06:00:00+00:00,2025-04-22 16:00:00+00:00,187.74000549316406,187.43119104680008,188.21600341796875,188.54720458984374,0.55,129.92165527343502,217.13412620544025,tp2,10.0,Asian Scalp Long | Range 187.66400–188.76801 | RSI=32.1
S03_AsianRange,GBPJPY,SHORT,2025-05-01 07:00:00+00:00,2025-05-01 10:00:00+00:00,192.14500427246094,192.43484438452563,191.24200439453125,190.6948028564453,0.6,-29.383901343189223,-116.69721523843796,sl,3.0,Asian Scalp Short | Range 190.33000–192.15401 | RSI=74.5
S03_AsianRange,GBPJPY,SHORT,2025-05-27 07:00:00+00:00,2025-05-27 08:00:00+00:00,194.35400390625,194.60732603469802,193.73099517822266,193.3253936767578,0.68,-25.33232270808412,-114.34886636973182,sl,1.0,Asian Scalp Short | Range 193.05499–194.40700 | RSI=70.9
S03_AsianRange,GBPJPY,LONG,2025-06-10 07:00:00+00:00,2025-06-11 12:00:00+00:00,194.93699645996094,194.69874869357594,195.68699645996094,196.14059448242188,0.72,196.15914306640434,421.97574902343416,tp2,29.0,Asian Scalp Long | Range 194.93100–196.44299 | RSI=31.2
S03_AsianRange,GBPJPY,SHORT,2025-06-25 07:00:00+00:00,2025-06-25 09:00:00+00:00,197.97900390625,198.21188150110402,197.51399993896484,197.2290008544922,0.76,-23.48775948540265,-118.68953185788908,sl,2.0,Asian Scalp Short | Range 197.03900–197.98900 | RSI=69.1
S03_AsianRange,GBPJPY,LONG,2025-06-30 06:00:00+00:00,2025-06-30 07:00:00+00:00,197.55499267578125,197.28615248406714,197.97100067138672,198.2614013671875,0.65,-27.184727179223955,-117.13047233222122,sl,1.0,Asian Scalp Long | Range 197.48700–198.45500 | RSI=30.9
S03_AsianRange,GBPJPY,SHORT,2025-07-11 04:00:00+00:00,2025-07-11 11:00:00+00:00,199.33599853515625,199.65539042656496,198.8365020751953,198.4720031738281,0.54,86.39942626953143,150.68599310302767,tp2,7.0,Asian Scalp Short | Range 198.22900–199.44400 | RSI=68.9
S03_AsianRange,GBPJPY,SHORT,2025-07-11 05:00:00+00:00,2025-07-11 11:00:00+00:00,199.3800048828125,199.65246240990743,198.8365020751953,198.4720031738281,0.65,90.60017089843768,190.25536102294961,tp2,6.0,Asian Scalp Short | Range 198.22900–199.44400 | RSI=69.9
S03_AsianRange,GBPJPY,SHORT,2025-09-02 07:00:00+00:00,2025-09-02 08:00:00+00:00,200.20799255371094,200.42912072596954,199.7550048828125,199.44960327148436,0.8200000000000001,75.43903808593768,199.61003649902395,tp2,1.0,Asian Scalp Short | Range 199.24600–200.26401 | RSI=79.8
S03_AsianRange,GBPJPY,LONG,2025-09-30 07:00:00+00:00,2025-09-30 08:00:00+00:00,199.01100158691406,198.81515761703366,199.38249969482422,199.61380310058593,0.9500000000000001,-19.384616714603453,-123.02500821267634,sl,1.0,Asian Scalp Long | Range 198.99699–199.76801 | RSI=31.1
S03_AsianRange,GBPJPY,LONG,2025-10-01 07:00:00+00:00,2025-10-01 08:00:00+00:00,198.25799560546875,198.04784349045522,198.7239990234375,199.0197967529297,0.88,-21.015321364635042,-123.28763820571244,sl,1.0,Asian Scalp Long | Range 198.23100–199.21700 | RSI=26.7
S03_AsianRange,GBPJPY,LONG,2025-10-14 07:00:00+00:00,2025-10-14 12:00:00+00:00,201.71200561523438,201.37010253737174,202.56900024414062,203.1365997314453,0.54,-34.390307786264884,-122.59998032978976,sl,5.0,Asian Scalp Long | Range 201.62300–203.51500 | RSI=25.6
S03_AsianRange,GBPJPY,LONG,2025-10-17 07:00:00+00:00,2025-10-17 08:00:00+00:00,201.33099365234375,201.068261483195,201.72550201416016,201.9706024169922,0.6900000000000001,-26.073436641439685,-119.354363336857,sl,1.0,Asian Scalp Long | Range 201.31700–202.13400 | RSI=26.7
S03_AsianRange,GBPJPY,SHORT,2025-10-23 07:00:00+00:00,2025-10-24 05:00:00+00:00,203.76300048828125,203.9803210655214,203.3165054321289,203.04680480957032,0.8300000000000001,0.0,-1.4525000000000001,be,22.0,Asian Scalp Short | Range 202.86700–203.76601 | RSI=70.2
S03_AsianRange,GBPJPY,SHORT,2025-11-20 07:00:00+00:00,2025-11-20 13:00:00+00:00,206.03799438476562,206.28605289141188,205.42250061035156,205.0471984863281,0.73,0.0,-1.2774999999999999,be,6.0,Asian Scalp Short | Range 204.79700–206.04800 | RSI=76.5
S03_AsianRange,GBPJPY,LONG,2025-12-01 07:00:00+00:00,2025-12-01 08:00:00+00:00,205.58200073242188,205.32838945024776,205.98600006103516,206.24639892578125,0.72,-25.861726361944193,-123.55287937389882,sl,1.0,Asian Scalp Long | Range 205.55200–206.42000 | RSI=26.8
S03_AsianRange,GBPJPY,LONG,2025-12-15 06:00:00+00:00,2025-12-16 00:00:00+00:00,207.18099975585938,206.8884303312687,207.7645034790039,208.17220153808594,0.62,0.0,-1.085,be,18.0,Asian Scalp Long | Range 207.08501–208.44400 | RSI=26.4
S03_AsianRange,GBPJPY,SHORT,2026-01-12 07:00:00+00:00,2026-01-12 10:00:00+00:00,212.34100341796875,212.55035313506826,212.0084991455078,211.785595703125,0.88,-21.43556985448356,-125.69145956764596,sl,3.0,Asian Scalp Short | Range 211.63699–212.38000 | RSI=75.7
S03_AsianRange,GBPJPY,SHORT,2026-01-20 07:00:00+00:00,2026-01-20 08:00:00+00:00,212.802001953125,213.0884848111209,212.36499786376953,212.04999694824218,0.63,-27.748127108185372,-115.8335805080191,sl,1.0,Asian Scalp Short | Range 211.84000–212.89000 | RSI=70.5
S03_AsianRange,GBPJPY,LONG,2026-02-17 06:00:00+00:00,2026-02-17 07:00:00+00:00,208.1269989013672,207.80324000943068,208.66300201416016,209.04100036621094,0.55,-31.67562063896412,-115.16534378429674,sl,1.0,Asian Scalp Long | Range 208.03300–209.29300 | RSI=30.6
